category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,Prep HTML for Styling with Flat Class NamesKeep Styles Portable and Maintainable with Basic ClassesReduce Ambiguity in Class Names using a Naming ConventionStyle a Form with Plain CSSUnderstand Semantic Markup in relation to CSSUse CSS to Inform Users of InteractivityDraw Simple Icons with CSSUse Media Queries to Make an Existing Application ResponsiveInform the User of Interactions with CSS Transitions,en,https://egghead.io/courses/style-an-application-from-start-to-finish,Style an Application from Start to Finish,Garth Braithwaite,6,9,-1,4.3,8,CSS,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/057/thumb/EGH_StyleCSSApp_Final.png,41,on
,Add type safety to CSS using TypeStyleReusable styles using TypeStyle mixinsAdd responsive styles using TypeStyle Media QueriesStyle CSS pseudo-classes using TypeStyleStyle CSS pseudo elements with TypeStyleCompose CSS classes using TypeStyleUse TypeStyle keyframes to create CSS animationsLoad raw CSS in TypeStyleUse fallback values in TypeStyle for better browser supportGenerate static css + html files using TypeStyleRender HTML/CSS server-side using TypeStyle,en,https://egghead.io/courses/maintainable-css-using-typestyle,Maintainable CSS using TypeStyle,Basarat Ali Syed,6,11,-1,4.3,8,"CSS,TypeScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/115/thumb/EGH_CSSTypestyle-1000.png,34,on
,Bootstrap a React Application through the CLI with Create React AppRender a React UI with JSXRender a React UI Based on Initial StateSynchronize React UI and State with Controlled ComponentsCreate a Stateless Functional Component for an Input FormRefactor React Components to be Stateless Functional ComponentsValidate Component Input with Prop Types in ReactAdd Data to a List without MutationsUpdate React Application State from Form InputPrevent Empty Form Values with Conditional Submit HandlersUse ES2016 Property Initializer Syntax in ES6 classesUpdate Data in a List without MutationsPass Data To Event Handlers with Partial Function ApplicationCreate a Pipe Function to Enable Function CompositionRemove Items from a List without MutationsBuild a Link Component to Navigate to Routes in ReactUse React Context to Manage Application State Through RoutesFilter Data on Property Values in ReactKeep React Application State in Sync with Browser HistoryLoad Data for React from a Server with fetchSave Data to the Server with fetch in ReactShow Temporary Messages in a React ApplicationUpdate Data on the Server with fetch in ReactDelete Data on the Server with fetch in React,en,https://egghead.io/courses/build-your-first-production-quality-react-app,Build Your First Production Quality React App,Andy Van Slaars,6,24,-1,4.5,8,React,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/092/thumb/EGH_ProductReact-2.png,111,on
,Transpile SCSS to CSS using node-sassOrganize SCSS into Multiple Files with PartialsOrganize Styles with SCSS Nesting and the Parent SelectorUse SCSS Variables for Readable and Maintainable StylesheetsUse Standard Built-in SCSS Functions for Common Operations:Reuse Styles with the SCSS @mixin DirectiveReuse Styles with the SCSS @extend DirectiveWrite similar classes with the SCSS @for Control DirectiveLoop Over Data with the SCSS @each Control DirectiveWrite Custom Functions with the SCSS @function Directive,en,https://egghead.io/courses/learn-the-best-and-most-useful-scss,Learn the Best and Most Useful SCSS,Ari Picker,6,10,-1,4.4,8,SCSS,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/087/thumb/EGH_SCSS_Final.png,39,on
,"Draw in HTML CanvasAdd color to graphics using HTML Canvas Specifying Height and Width on the Canvas ElementDraw circles in HTML Canvas using .arcAdd strokes to circles using HTML CanvasUse HTML Canvas arcTo, moveTo, and lineTo to draw a piece of a pie chartAdd click interaction to HTML Canvas using JavaScript events",en,https://egghead.io/courses/create-graphics-with-html-canvas,Create Graphics with HTML Canvas,Alyssa Nicoll,6,7,-1,3.9,8,HTML 5,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/113/thumb/EGH_HTMLCanvas.png,24,on
,Construct a Stateful MonadMap And Evaluate State With A Stateful MonadSubstitute State Using Functions With A State MonadUpdate The State Of A State MonadModify The State Of A State MonadCombine Stateful Computations Using A State MonadCombine Stateful Computations Using CompositionApply Stateful Computations To FunctionsRefactor Stateful Code To Use A State Monad,en,https://egghead.io/courses/state-monad-in-javascript,State Monad in JavaScript,Ian Hofmann-Hicks,6,9,-1,4.1,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/177/thumb/EGH_MonadState_1000.png,45,on
,"Create a Basic Component using Vue.jsCreate a List Component in Vue.jsCreate Filters in Vue.jsUse Vue.js Component Computed PropertiesUse Vue.js Watchers to Respond to Async UpdatesUpdate Attributes, Classes and Styles in Vue.js with v-bindConditionally Render DOM Elements in Vue.js Handle DOM Events in Vue.js with v-onBind Values to Input Fields in Vue.jsBuild Reusable Vue.js ComponentsDynamic Vue.js Components with the component element",en,https://egghead.io/courses/develop-basic-web-apps-with-vue-js,Develop Basic Web Apps with Vue.js,Greg Thoman,6,11,-1,4.1,8,Vue.js,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/083/thumb/EGH_VueJS_Final.png,16,on
,Write an Angular DirectiveAdd Inputs to Angular DirectivesHandle Events with Angular DirectivesBuild a Directive that Tracks User Events in a Service in AngularCombine HostBinding with Services in Angular DirectivesUse Template Elements in AngularCreate Elements from Template Elements with ngTemplateOutlet in AngularWrite a Structural Directive in AngularImplement Structural Directive Data Binding with Context in AngularAssign a Structual Directive a Dynamic Context in AngularCreate a Template Storage Service in Angular,en,https://egghead.io/courses/understand-angular-directives-in-depth,Understand Angular Directives in Depth,John Lindquist,6,11,-1,4.5,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/091/thumb/EGH_A2_Directives_Final.png,28,on
,Get data from Elasticsearch by id using httpGet data from Elasticsearch by id using the Elasticsearch npm clientAdd data to ElasticsearchUpdate data in ElasticsearchSearch for data in Elasticsearch using the _search endpointPaginate through search results in ElasticsearchSearch Elasticsearch using Query ParametersSearch for data in Elasticsearch using queryDSL languageSearch for data in Elasticsearch using full text searchPerform analytics using Elasticsearch aggregation queriesCreate an index using the Elasticsearch APICreate an alias for an Elasticsearch indexClose and open an Elasticsearch indexDelete an index using the Elasticsearch APICreate a type and map in an indexBulk import data into ElasticsearchMonitor Elasticsearch cluster health and status with the _cat APIUnderstand the role of JVM heap in Elasticsearch performanceMonitor Elasticsearch cluster health and status with the _cluster and _nodes APIsReindex data from an existing Elasticsearch index,en,https://egghead.io/courses/get-started-with-elasticsearch,Get Started with Elasticsearch,Will Button,6,20,-1,4.5,8,elasticsearch,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/098/thumb/EGH_Elasticsearch_1000.png,97,on
,Target empty elements using the :empty pseudo-classTarget Positional Elements Using *-Of-Type CSS pseudo-classesCreate a fixed-fluid-fixed layout using CSS calc()Dynamically Size Elements with Pure CSS Easily Reset Styles With a Single CSS valueLayout Responsive Fluid Columns Using CSSControl Image Aspect Ratio Using CSS,en,https://egghead.io/courses/learn-advanced-css-layout-techniques,Learn Advanced CSS Layout Techniques,Damon Bauer,6,7,-1,4.3,8,CSS,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/081/thumb/EGH_Advanced_CSS_Layouts_Final.png,14,on
,Create a basic package.json fileRun the basic npm scriptsCreate a custom npm scriptRun npm scripts in seriesRun npm scripts in parallelUse a shorthand syntax for running multiple npm scripts with npm-run-allRun a set of similar npm scripts with a wildcardUse pre and post npm script lifecycle hooksPass arguments to npm scriptsPipe data from one npm script to anotherRun npm scripts when files change with onchangeUse package.json variables in npm scriptsUse custom config settings in your npm scriptsRun npm scripts with git hooksChange the level of console output when running npm scriptsMake npm scripts cross-environment friendlyList available npm scripts and support tab completionAdd comments to your npm scriptsPull out npm scripts into another file with p-sCreate a bash script to replace a complex npm scriptCreate a node script to replace a complex npm script,en,https://egghead.io/courses/how-to-use-npm-scripts-as-your-build-tool,How to Use npm Scripts as Your Build Tool,Elijah Manor,6,21,-1,4.3,8,"npm,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/100/thumb/EGH_NPM_Build_Final.png,52,on
,Why use TypeScript with ReactBootstrap a TypeScript + React projectCreate stateless React components using TypeScriptCreate stateful React Components using TypeScriptPublish a React component with TypeScriptTest React components and dom using EnzymeTest React Applications with Cypress,en,https://egghead.io/courses/use-typescript-to-develop-react-applications,Use TypeScript to develop React Applications,Basarat Ali Syed,6,7,-1,3.6,8,"React,TypeScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/162/thumb/EGH_ReactTS-01-02.png,27,on
,Set Up a Basic Twitter Bot with Twit.jsPost Statuses with Twit.jsWork with Users in Twit.jsInteract with Tweets with Twit.js Use the Twitter Search API with Twit.jsUse the Twitter Stream API with Twit.jsTweet Media Files with Twit.jsMake A Bot That Sounds Like You with RiTa.jsMake a Bot That Analyzes Human Emotions in Photos with Google Cloud Vision APIMake A Story Generation Bot with TraceryRetrieve And Tweet Information from Google SpreadsheetsMake a Twitter Audio Bot That Composes a Song Based on a TweetHost a Simple Twitter Bot Using HerokuHost a Complex Bot using Heroku and Docker,en,https://egghead.io/courses/create-your-own-twitter-bots,Create your own twitter bots,Hannah Davis,6,14,-1,4.5,8,"twit,Node.js",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/109/thumb/EGH_TwitterBots_Final.png,78,on
,Create a Horizontal Parallax ScrollView in React NativeAnimate a React Native Information Callout ViewBounce a Heart Shaped Button in React Native on PressCreate An Exploding Heart Button in React Native Build an Animated Floating Action Button  in React Native with Springy MenuUse React Native to Animate a Swipe Away Comment ModalCreate a Tap to Show Love React Native AnimationToggle Hidden Details on a React Native Event CardBuild a Collapsible React Native Header BarCreate an Expanding Notify Input with Success Message in React Native,en,https://egghead.io/courses/real-world-react-native-animations,Real World React Native Animations,Jason Brown,6,10,-1,4.5,8,React Native,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/096/thumb/EGH_React_Anim_Final.png,66,on
,Install and Configure D3 v4Convert Input Data to Output Values with Linear Scales in D3 v4Convert Dates to Numeric Values with Time Scales in D3 v4Create Labels from Numeric Data with Quantize Scales in D3 v4Create Labels from Non-numeric Data with Ordinal Scales in D3 v4Load and Inspect Data with D3 v4Select DOM Elements with D3 v4Modify DOM Elements with D3 v4Create DOM Elements with D3 v4Start Visualizing Data Driven Documents with D3 v4 Output SVG Elements with D3 v4SVG Graphics Containers and Text Elements in D3 v4Basic Interactivity with D3 v4Better Code Organization with selection.call() with D3 v4Margin Convention with D3 v4Create Chart Axes with D3 v4Make D3 v4 Charts Responsive with the viewBox attributeBuild a Column Chart with D3 v4Build a Scatter Plot with D3 v4Build a Line Chart with D3 v4Build an Area Chart with D3 v4Debug D3 v4 with Dev ToolsAnimate Transitions in D3 v4Reuse Transitions in D3 v4Animate with the General Update Pattern in D3 v4Animate Chart Axis Transitions in D3 v4,en,https://egghead.io/courses/build-interactive-javascript-charts-with-d3-v4,Build Interactive JavaScript Charts with D3 v4,Ben Clinkinbeard,6,26,-1,4.7,8,D3,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/077/thumb/EGH_JSCharts_D3_Final.png,157,on
,Output text in a browser using the text function in ElmInstall the Elm Platform command-line toolsWrite functions and Type Signatures in ElmStore key-value pairs using Records in ElmSequencing Data With Lists in ElmRender HTML in the browser using the Html module in ElmReuse Functions Through Type Variables in ElmCreate Apps Using the Elm Application ArchitectureDiscover New Packages Using the Elm Package Index,en,https://egghead.io/courses/start-using-elm-to-build-web-applications,Start Using Elm to Build Web Applications,Murphy Randle,6,9,-1,4.3,8,Elm,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/044/thumb/EGH_Elm_Final.png,30,on
